Transaction_ID,Account_ID,Customer_Name,Region,Account_Type,Transaction_Type,Currency,Amount,Fee_Charged,Interest_Accrued,Amount in USD,Fee charged in USD,Interest accrued in USD,Transaction_Date,Month,Year,,,,,
13784,1025,Zain,North,Checking,Withdrawal,SAR,7775.4,39.02,-26.64,2099.358,10.5354,-7.1928,07/09/2024,September,2024,,,,,
13785,1026,Omar,West,Investment,Withdrawal,USD,4957.285,82.46,43.03,4957.285,82.46,43.03,12/11/2024,November,2024,,,,,
13786,1045,Fatima,South,Investment,Fee,USD,6616.82,77.92,95.32,6616.82,77.92,95.32,11/06/2024,June,2024,,,,,
13787,1063,Ahmed,North,Credit,Deposit,SAR,1139.75,62.54,90.67,307.7325,16.8858,24.4809,13/05/2023,May,2023,,,,,
13788,1090,Sara,East,Investment,Interest,SAR,9922.75,25.53,9.96,2679.1425,6.8931,2.6892,13/05/2024,May,2024,,,,,
13789,1050,Lina,North,Investment,Withdrawal,SAR,4811.04,10.4,4.47,1298.9808,2.808,1.2069,25/01/2024,January,2024,,,,,
13790,1049,Huda,East,Investment,Transfer,SAR,6391.69,25.26,38.05,1725.7563,6.8202,10.2735,19/06/2023,June,2023,,,,,
13791,1005,Omar,West,Investment,Deposit,USD,8762.96,50.98,-12.27,8762.96,50.98,-12.27,25/06/2024,June,2024,,,,,
13792,1058,Ali,South,Checking,Transfer,USD,19.64,97.95,144.94,19.64,97.95,144.94,09/06/2023,June,2023,,,,,
13793,1014,Omar,North,Credit,Deposit,USD,9760.06,6.37,18.98,9760.06,6.37,18.98,20/10/2024,October,2024,,,,,
13794,1029,Lina,South,Savings,Withdrawal,USD,3598,20.01,134.6,3598,20.01,134.6,16/02/2024,February,2024,,,,,
13795,1041,Omar,North,Investment,Deposit,USD,3402.51,62.73,131.65,3402.51,62.73,131.65,17/11/2024,November,2024,,,,,
13796,1036,Lina,East,Checking,Deposit,SAR,1459.18,30.44,22.97,393.9786,8.2188,6.2019,06/08/2024,August,2024,,,,,
13797,1041,Ahmed,South,saving,Withdrawal,SAR,8583.26,85.85,0.82,2317.4802,23.1795,0.2214,19/01/2024,January,2024,,,,,
13798,1034,Ali,North,Savings,Transfer,USD,4957.285,13.94,104.17,4957.285,13.94,104.17,30/09/2024,September,2024,,,,,
13799,1086,Fatima,West,Credit,Transfer,SAR,209.69,96.32,-4.12,56.6163,26.0064,-1.1124,08/12/2024,December,2024,,,,,
13800,1005,Fatima,East,Checking,Fee,SAR,566.69,91.24,54.25,153.0063,24.6348,14.6475,04/07/2023,July,2023,,,,,
13801,1067,Omar,South,Checking,Transfer,SAR,9184.23,88.75,-27.86,2479.7421,23.9625,-7.5222,23/10/2024,October,2024,,,,,
13802,1017,Ahmed,North,Checking,Transfer,SAR,1237.45,17.31,27.19,334.1115,4.6737,7.3413,02/08/2023,August,2023,,,,,
13803,1072,Ali,South,Investment,Deposit,SAR,6213.07,32.95,-34.37,1677.5289,8.8965,-9.2799,04/04/2023,April,2023,,,,,
13804,1028,Fatima,North,Checking,Fee,SAR,6200.31,80.41,6.69,1674.0837,21.7107,1.8063,23/07/2024,July,2024,,,,,
13805,1076,Sara,East,Savings,Withdrawal,USD,8698.61,80.78,83.06,8698.61,80.78,83.06,07/08/2023,August,2023,,,,,
13806,1058,Zain,West,Investment,Withdrawal,SAR,5730.81,70.52,148.26,1547.3187,19.0404,40.0302,07/08/2023,August,2023,,,,,
13807,1046,Zain,East,Credit,Interest,SAR,4345.77,50.88,0.96,1173.3579,13.7376,0.2592,13/01/2023,January,2023,,,,,
13808,1016,Fatima,South,Savings,Fee,USD,9744.06,31.16,44.66,9744.06,31.16,44.66,27/02/2024,February,2024,,,,,
13809,1095,Ali,South,Investment,Deposit,USD,2295.87,96.3,39.61,2295.87,96.3,39.61,27/02/2024,February,2024,,,,,
13810,1021,Huda,North,Checking,Interest,USD,2634.55,13.93,-13.17,2634.55,13.93,-13.17,30/04/2024,April,2024,,,,,
13811,1067,Fatima,East,Credit,Interest,SAR,856.85,4.38,72.01,231.3495,1.1826,19.4427,12/01/2024,January,2024,,,,,
13812,1068,Huda,North,Checking,Withdrawal,USD,9753.42,0.91,94.94,9753.42,0.91,94.94,13/10/2024,October,2024,,,,,
13813,1036,Huda,East,Savings,Transfer,SAR,7066.54,77.5,-20.56,1907.9658,20.925,-5.5512,12/02/2024,February,2024,,,,,
13814,1048,Lina,South,Savings,Deposit,USD,130.85,5.67,101.42,130.85,5.67,101.42,29/04/2023,April,2023,,,,,
13815,1012,Lina,North,Investment,Fee,SAR,4957.285,53.86,90.03,1338.46695,14.5422,24.3081,28/09/2023,September,2023,,,,,
13816,1033,Ali,North,Savings,Interest,SAR,4047.32,36.73,-10.53,1092.7764,9.9171,-2.8431,07/04/2023,April,2023,,,,,
13817,1085,Huda,East,Credit,Deposit,USD,9675.82,14.69,79.79,9675.82,14.69,79.79,16/02/2023,February,2023,,,,,
13818,1052,Sara,West,Investment,Withdrawal,SAR,2781.1,74.06,28.73,750.897,19.9962,7.7571,25/10/2024,October,2024,,,,,
13819,1086,Ali,East,Credit,Interest,SAR,7105.76,5.5,86.23,1918.5552,1.485,23.2821,22/06/2023,June,2023,,,,,
13820,1050,Fatima,West,Checking,Interest,SAR,6278.07,31.84,49.22,1695.0789,8.5968,13.2894,13/12/2023,December,2023,,,,,
13821,1002,Omar,East,Credit,Withdrawal,SAR,130.38,56.22,-40.37,35.2026,15.1794,-10.8999,25/08/2023,August,2023,,,,,
13822,1041,Sara,South,Credit,Withdrawal,USD,8853.32,40.24,107.39,8853.32,40.24,107.39,26/06/2024,June,2024,,,,,
13823,1097,Ahmed,North,Savings,Withdrawal,USD,1404.73,25.91,61.12,1404.73,25.91,61.12,01/08/2023,August,2023,,,,,
13824,1031,Zain,East,Checking,Deposit,USD,6639.25,92.6,94.96,6639.25,92.6,94.96,29/09/2023,September,2023,,,,,
13825,1050,Fatima,South,Savings,Deposit,SAR,7757.73,93.1,-24.79,2094.5871,25.137,-6.6933,11/02/2024,February,2024,,,,,
13826,1084,Fatima,East,Checking,Deposit,USD,6312.97,41.61,94.25,6312.97,41.61,94.25,19/03/2023,March,2023,,,,,
13827,1045,Fatima,North,Checking,Transfer,USD,980.17,39.37,32.73,980.17,39.37,32.73,06/07/2024,July,2024,,,,,
13828,1020,Sara,East,Credit,Interest,SAR,9752.04,30.74,109.85,2633.0508,8.2998,29.6595,26/05/2023,May,2023,,,,,
13829,1043,Ahmed,West,Savings,Deposit,USD,2375.81,85.58,69.83,2375.81,85.58,69.83,12/01/2023,January,2023,,,,,
13830,1010,Omar,North,Credit,Transfer,USD,6282.37,56.79,20.98,6282.37,56.79,20.98,17/08/2023,August,2023,,,,,
13831,1067,Ali,West,Credit,Interest,USD,7973.81,8.95,-9.62,7973.81,8.95,-9.62,21/11/2024,November,2024,,,,,
13832,1000,Lina,South,Credit,Deposit,SAR,9392.97,85.33,113.18,2536.1019,23.0391,30.5586,07/12/2023,December,2023,,,,,
13833,1091,Ahmed,South,Checking,Withdrawal,USD,6044.07,53.49,62.04,6044.07,53.49,62.04,02/11/2024,November,2024,,,,,
13834,1062,Sara,East,Savings,Fee,USD,2597.95,41.56,147.49,2597.95,41.56,147.49,13/06/2023,June,2023,,,,,
13835,1023,Fatima,West,Savings,Deposit,USD,8368.02,33.79,24.7,8368.02,33.79,24.7,10/11/2024,November,2024,,,,,
13836,1098,Zain,West,Credit,Fee,SAR,1640.57,9.94,87.14,442.9539,2.6838,23.5278,17/01/2024,January,2024,,,,,
13837,1012,Fatima,North,Checking,Deposit,SAR,232.6,95.67,74.56,62.802,25.8309,20.1312,31/12/2024,December,2024,,,,,
13838,1097,Ali,West,Savings,Withdrawal,USD,9082.41,74.12,77.52,9082.41,74.12,77.52,04/08/2024,August,2024,,,,,
13839,1010,Huda,West,Investment,Fee,USD,5758.14,13.18,97.4,5758.14,13.18,97.4,26/02/2024,February,2024,,,,,
13840,1099,Zain,North,Savings,Transfer,USD,705.72,51.13,-22.18,705.72,51.13,-22.18,13/03/2024,March,2024,,,,,
13841,1050,Fatima,North,Credit,Withdrawal,SAR,5801.5,55.56,59.93,1566.405,15.0012,16.1811,04/03/2023,March,2023,,,,,
13842,1016,Omar,West,Investment,Fee,SAR,1458.69,16.79,51.83,393.8463,4.5333,13.9941,03/09/2023,September,2023,,,,,
13843,1098,Zain,East,Checking,Fee,USD,323.55,42.72,18.51,323.55,42.72,18.51,19/02/2023,February,2023,,,,,
13844,1081,Huda,North,Investment,Withdrawal,USD,1174.08,64.57,37.23,1174.08,64.57,37.23,22/08/2023,August,2023,,,,,
13845,1085,Lina,North,Investment,Withdrawal,SAR,7753.32,28.4,53.76,2093.3964,7.668,14.5152,11/06/2024,June,2024,,,,,
13846,1023,Ahmed,West,Credit,Withdrawal,SAR,7559.05,33.16,51.33,2040.9435,8.9532,13.8591,30/05/2024,May,2024,,,,,
13847,1018,Sara,West,Savings,Interest,USD,6047.14,12.2,8.63,6047.14,12.2,8.63,09/10/2023,October,2023,,,,,
13848,1036,Lina,North,Checking,Transfer,SAR,2101.19,41.32,97.65,567.3213,11.1564,26.3655,30/10/2024,October,2024,,,,,
13849,1084,Fatima,West,Investment,Deposit,USD,7392.28,50.88,-36.62,7392.28,50.88,-36.62,08/08/2023,August,2023,,,,,
13850,1007,Ali,North,Credit,Fee,USD,4086.37,11.65,12.59,4086.37,11.65,12.59,14/12/2023,December,2023,,,,,
13851,1027,Ahmed,East,Savings,Deposit,SAR,5112.43,61.48,80.74,1380.3561,16.5996,21.7998,30/12/2023,December,2023,,,,,
13852,1004,Lina,East,Investment,Withdrawal,USD,8977.43,39.78,-8.25,8977.43,39.78,-8.25,16/07/2024,July,2024,,,,,
13853,1016,Fatima,North,Credit,Transfer,USD,4584,67.82,64.45,4584,67.82,64.45,11/02/2023,February,2023,,,,,
13854,1035,Ahmed,North,Credit,Transfer,USD,6267.4,50.88,10.43,6267.4,50.88,10.43,27/02/2024,February,2024,,,,,
13855,1018,Lina,South,Credit,Interest,USD,9617.9,56.85,118.66,9617.9,56.85,118.66,15/05/2023,May,2023,,,,,
13856,1063,Ali,South,Checking,Withdrawal,USD,4519.39,61.28,20,4519.39,61.28,20,16/09/2023,September,2023,,,,,
13857,1090,Fatima,West,Savings,Fee,USD,5611.67,69.05,-4.1,5611.67,69.05,-4.1,10/07/2023,July,2023,,,,,
13858,1097,Huda,West,Investment,Interest,USD,5848.3,75.69,56.02,5848.3,75.69,56.02,13/09/2023,September,2023,,,,,
13859,1010,Huda,North,Savings,Withdrawal,SAR,2414.71,13.64,-22.87,651.9717,3.6828,-6.1749,08/05/2024,May,2024,,,,,
13860,1053,Ali,North,Savings,Interest,SAR,7371.85,96.52,109.5,1990.3995,26.0604,29.565,14/03/2023,March,2023,,,,,
13861,1044,Zain,South,saving,Deposit,USD,7269.1,84.36,86.01,7269.1,84.36,86.01,15/03/2023,March,2023,,,,,
13862,1046,Ali,South,Savings,Withdrawal,SAR,2143.43,56.23,104.1,578.7261,15.1821,28.107,26/09/2024,September,2024,,,,,
13863,1011,Zain,North,Checking,Fee,USD,143.25,89.04,29.78,143.25,89.04,29.78,04/08/2024,August,2024,,,,,
13864,1020,Fatima,East,Investment,Fee,USD,9989.43,38.24,117,9989.43,38.24,117,05/02/2024,February,2024,,,,,
13865,1010,Lina,East,Investment,Withdrawal,SAR,5820.06,3.43,48.71,1571.4162,0.9261,13.1517,20/03/2023,March,2023,,,,,
13866,1091,Zain,West,Credit,Interest,USD,1818.51,72.7,-31.06,1818.51,72.7,-31.06,05/09/2023,September,2023,,,,,
13867,1004,Fatima,North,Savings,Transfer,USD,2842.82,94.33,-5.19,2842.82,94.33,-5.19,06/07/2023,July,2023,,,,,
13868,1080,Fatima,North,Investment,Withdrawal,SAR,6181.74,16.19,92.21,1669.0698,4.3713,24.8967,14/10/2024,October,2024,,,,,
13869,1055,Omar,West,Investment,Fee,SAR,1384.78,64.39,129.28,373.8906,17.3853,34.9056,09/07/2024,July,2024,,,,,
13870,1019,Sara,South,Checking,Deposit,SAR,382.43,81.34,-30.96,103.2561,21.9618,-8.3592,14/04/2024,April,2024,,,,,
13871,1040,Fatima,South,Credit,Fee,SAR,7986.81,90.51,122.84,2156.4387,24.4377,33.1668,01/08/2024,August,2024,,,,,
13872,1045,Zain,East,Investment,Transfer,SAR,7161.3,27.65,109.81,1933.551,7.4655,29.6487,31/03/2024,March,2024,,,,,
13873,1011,Sara,North,Checking,Fee,SAR,3102.92,12.87,21.31,837.7884,3.4749,5.7537,03/10/2023,October,2023,,,,,
13874,1069,Sara,South,Investment,Transfer,USD,594.33,24.79,87.86,594.33,24.79,87.86,28/06/2023,June,2023,,,,,
13875,1016,Fatima,East,Investment,Withdrawal,SAR,4867.85,57.77,-12.61,1314.3195,15.5979,-3.4047,09/05/2023,May,2023,,,,,
13876,1018,Ali,East,Investment,Fee,SAR,2769.1,91.87,112.68,747.657,24.8049,30.4236,14/01/2024,January,2024,,,,,
13877,1025,Ali,East,Checking,Interest,USD,3983.81,58.25,81.47,3983.81,58.25,81.47,25/04/2023,April,2023,,,,,
13878,1047,Huda,South,Savings,Interest,USD,2746.95,91.96,37.77,2746.95,91.96,37.77,18/11/2023,November,2023,,,,,
13879,1051,Sara,South,Investment,Fee,SAR,1760.92,77,122.9,475.4484,20.79,33.183,24/01/2024,January,2024,,,,,
13880,1095,Fatima,North,Investment,Fee,USD,3876.03,59.84,-22.15,3876.03,59.84,-22.15,08/04/2024,April,2024,,,,,
13881,1069,Omar,North,Savings,Deposit,USD,9649.29,2.18,119.16,9649.29,2.18,119.16,21/07/2023,July,2023,,,,,
13882,1054,Ali,East,Investment,Fee,USD,2669.62,33.31,-45.22,2669.62,33.31,-45.22,20/09/2024,September,2024,,,,,
13883,1099,Omar,East,Credit,Deposit,USD,4957.285,5.75,100.64,4957.285,5.75,100.64,30/06/2024,June,2024,,,,,
13884,1074,Fatima,South,Investment,Deposit,USD,3299.13,32.22,64.67,3299.13,32.22,64.67,13/02/2024,February,2024,,,,,
13885,1032,Fatima,South,Credit,Deposit,USD,4808.09,6.23,89.34,4808.09,6.23,89.34,09/09/2024,September,2024,,,,,
13886,1061,Lina,North,Savings,Deposit,USD,8436.62,16.78,32.47,8436.62,16.78,32.47,01/06/2023,June,2023,,,,,
13887,1087,Sara,North,Checking,Withdrawal,SAR,4027.2,50.88,122.89,1087.344,13.7376,33.1803,14/10/2024,October,2024,,,,,
13888,1022,Lina,West,Savings,Interest,USD,8063.42,51.49,12.63,8063.42,51.49,12.63,09/02/2024,February,2024,,,,,
13889,1014,Omar,North,Investment,Deposit,SAR,1158.97,21.71,4.99,312.9219,5.8617,1.3473,05/05/2024,May,2024,,,,,
13890,1026,Lina,South,Credit,Interest,USD,8950.12,73.26,10.35,8950.12,73.26,10.35,11/06/2023,June,2023,,,,,
13891,1074,Huda,East,Checking,Deposit,USD,1861.19,59.04,104.87,1861.19,59.04,104.87,27/05/2023,May,2023,,,,,
13892,1063,Sara,West,Investment,Interest,SAR,401.62,69.18,49.06,108.4374,18.6786,13.2462,16/02/2024,February,2024,,,,,
13893,1080,Ahmed,North,Checking,Fee,USD,1591.96,73.28,57.42,1591.96,73.28,57.42,13/09/2023,September,2023,,,,,
13894,1050,Lina,North,Checking,Fee,USD,4957.285,72.69,116.33,4957.285,72.69,116.33,25/08/2024,August,2024,,,,,
13895,1052,Omar,South,Investment,Interest,usd,5089.96,93.62,116.67,5089.96,93.62,116.67,05/01/2024,January,2024,,,,,
13896,1077,Ali,West,Savings,Deposit,USD,4504.88,23.72,-17.65,4504.88,23.72,-17.65,30/12/2024,December,2024,,,,,
13897,1090,Ali,North,Investment,Withdrawal,USD,7161.59,27.02,59.95,7161.59,27.02,59.95,12/10/2024,October,2024,,,,,
13898,1081,Ali,East,Investment,Interest,SAR,519,9.42,-24.8,140.13,2.5434,-6.696,19/11/2024,November,2024,,,,,
13899,1091,Zain,South,Savings,Transfer,SAR,4982.09,59.26,123.71,1345.1643,16.0002,33.4017,18/10/2023,October,2023,,,,,
13900,1050,Fatima,West,Credit,Withdrawal,USD,4957.285,39.52,117.4,4957.285,39.52,117.4,06/12/2023,December,2023,,,,,
13901,1046,Sara,North,Investment,Transfer,SAR,6310.76,49.62,119.87,1703.9052,13.3974,32.3649,17/03/2023,March,2023,,,,,
13902,1003,Ali,North,Checking,Interest,USD,446.56,16.98,90.97,446.56,16.98,90.97,22/07/2024,July,2024,,,,,
13903,1006,Ahmed,West,Investment,Deposit,USD,359,64.91,43.38,359,64.91,43.38,23/06/2024,June,2024,,,,,
13904,1034,Ali,South,Investment,Transfer,SAR,4278.24,61.9,30.94,1155.1248,16.713,8.3538,19/05/2024,May,2024,,,,,
13905,1047,Huda,West,Checking,Interest,SAR,8115.28,26.48,29.04,2191.1256,7.1496,7.8408,17/11/2023,November,2023,,,,,
13906,1072,Fatima,West,Savings,Withdrawal,SAR,6714.23,46.54,-36.76,1812.8421,12.5658,-9.9252,23/10/2024,October,2024,,,,,
13907,1071,Omar,South,Credit,Deposit,SAR,176.89,50.88,139.77,47.7603,13.7376,37.7379,03/11/2023,November,2023,,,,,
13908,1044,Fatima,North,Credit,Transfer,USD,4957.285,77.35,40.06,4957.285,77.35,40.06,13/12/2023,December,2023,,,,,
13909,1080,Lina,East,Checking,Interest,SAR,2275.05,22.69,136.02,614.2635,6.1263,36.7254,28/01/2024,January,2024,,,,,
13910,1080,Omar,South,Savings,Deposit,SAR,4236.36,87.89,125.85,1143.8172,23.7303,33.9795,18/07/2023,July,2023,,,,,
13911,1096,Omar,East,Investment,Deposit,USD,5871.29,6.73,115.72,5871.29,6.73,115.72,06/11/2024,November,2024,,,,,
13912,1095,Lina,North,Investment,Fee,USD,2172.44,41.39,67.66,2172.44,41.39,67.66,01/07/2023,July,2023,,,,,
13913,1071,Sara,West,Investment,Deposit,USD,3831.32,8.01,-29.69,3831.32,8.01,-29.69,28/08/2023,August,2023,,,,,
13914,1018,Lina,East,Investment,Interest,USD,5843.59,92.42,14.78,5843.59,92.42,14.78,07/03/2023,March,2023,,,,,
13915,1062,Zain,North,Investment,Withdrawal,USD,3840.52,4.07,70.72,3840.52,4.07,70.72,20/06/2023,June,2023,,,,,
13916,1037,Omar,North,Checking,Fee,USD,1440.26,15.12,51.33,1440.26,15.12,51.33,06/10/2024,October,2024,,,,,
13917,1066,Omar,West,Investment,Interest,USD,4921.69,91.5,51.33,4921.69,91.5,51.33,15/08/2024,August,2024,,,,,
13918,1058,Lina,West,Investment,Interest,USD,3246.7,58.22,85.53,3246.7,58.22,85.53,14/06/2023,June,2023,,,,,
13919,1068,Sara,North,Savings,Interest,USD,8643.24,79.52,127.64,8643.24,79.52,127.64,04/03/2023,March,2023,,,,,
13920,1012,Ali,North,Investment,Transfer,SAR,7758.49,1.64,121.03,2094.7923,0.4428,32.6781,21/12/2023,December,2023,,,,,
13921,1046,Huda,East,Credit,Transfer,SAR,1910.85,41.91,-16.37,515.9295,11.3157,-4.4199,20/02/2023,February,2023,,,,,
13922,1060,Ahmed,North,Checking,Withdrawal,usd,1534.83,98.45,132.25,1534.83,98.45,132.25,06/08/2024,August,2024,,,,,
13923,1030,Sara,North,Checking,Interest,SAR,3483.29,57.98,89.26,940.4883,15.6546,24.1002,12/02/2023,February,2023,,,,,
13924,1079,Zain,East,Checking,Transfer,USD,4127.62,84.97,93.27,4127.62,84.97,93.27,17/11/2023,November,2023,,,,,
13925,1095,Sara,South,Credit,Transfer,USD,9320.86,96.36,10.81,9320.86,96.36,10.81,14/11/2023,November,2023,,,,,
13926,1021,Fatima,East,Investment,Transfer,USD,3023.19,68.5,93.2,3023.19,68.5,93.2,04/08/2023,August,2023,,,,,
13927,1092,Ali,East,Checking,Withdrawal,USD,8677.17,32.76,91.95,8677.17,32.76,91.95,10/07/2023,July,2023,,,,,
13928,1085,Ali,West,Credit,Withdrawal,SAR,5058.04,30.86,51.33,1365.6708,8.3322,13.8591,31/10/2024,October,2024,,,,,
13929,1042,Omar,East,Savings,Interest,SAR,8857.38,7.13,21.46,2391.4926,1.9251,5.7942,04/05/2024,May,2024,,,,,
13930,1066,Ali,North,Investment,Fee,USD,7022.52,42.78,112.2,7022.52,42.78,112.2,31/03/2023,March,2023,,,,,
13931,1053,Ali,North,Credit,Interest,SAR,7086.81,91.54,137.5,1913.4387,24.7158,37.125,26/02/2024,February,2024,,,,,
13932,1009,Lina,North,Investment,Transfer,SAR,5192.79,47.81,123.98,1402.0533,12.9087,33.4746,05/05/2024,May,2024,,,,,
13933,1041,Ali,South,Savings,Transfer,USD,8404.64,91.1,-1.4,8404.64,91.1,-1.4,07/09/2024,September,2024,,,,,
13934,1063,Ali,North,Credit,Deposit,USD,2551.7,81.71,51.33,2551.7,81.71,51.33,16/07/2024,July,2024,,,,,
13935,1020,Ahmed,South,Investment,Interest,SAR,9074.44,98.42,18.48,2450.0988,26.5734,4.9896,11/09/2023,September,2023,,,,,
13936,1079,Zain,North,Credit,Transfer,SAR,6371.39,94.77,91.5,1720.2753,25.5879,24.705,17/04/2023,April,2023,,,,,
13937,1075,Omar,East,Checking,Transfer,USD,4392.7,70.65,116.3,4392.7,70.65,116.3,21/10/2023,October,2023,,,,,
13938,1065,Lina,West,Investment,Fee,USD,9822.08,87.12,-6.84,9822.08,87.12,-6.84,25/05/2024,May,2024,,,,,
13939,1040,Ali,North,Credit,Deposit,SAR,8621.52,74.81,139.46,2327.8104,20.1987,37.6542,24/08/2023,August,2023,,,,,
13940,1023,Omar,South,Checking,Interest,USD,7722.49,70.34,85.47,7722.49,70.34,85.47,12/05/2024,May,2024,,,,,
13941,1034,Zain,South,Savings,Withdrawal,USD,2746.29,71.56,-6.31,2746.29,71.56,-6.31,22/12/2023,December,2023,,,,,
13942,1055,Lina,West,Investment,Interest,USD,9737.67,72.1,51.33,9737.67,72.1,51.33,08/09/2024,September,2024,,,,,
13943,1029,Huda,North,Investment,Interest,SAR,7432.45,37.94,-29.08,2006.7615,10.2438,-7.8516,31/10/2023,October,2023,,,,,
13944,1056,Ali,East,Savings,Fee,SAR,6056.12,42.36,69.41,1635.1524,11.4372,18.7407,15/06/2024,June,2024,,,,,
13945,1093,Omar,North,Checking,Interest,USD,9218.77,29.41,-16.16,9218.77,29.41,-16.16,06/05/2024,May,2024,,,,,
13946,1046,Sara,North,Savings,Fee,SAR,1630.2,14.83,88.62,440.154,4.0041,23.9274,06/08/2024,August,2024,,,,,
13947,1034,Lina,West,Investment,Fee,USD,1398.77,45.84,97.45,1398.77,45.84,97.45,27/04/2023,April,2023,,,,,
13948,1018,Lina,North,Credit,Transfer,SAR,5641.5,89.99,45.87,1523.205,24.2973,12.3849,02/01/2024,January,2024,,,,,
13949,1007,Omar,East,Checking,Withdrawal,SAR,576.57,65.13,-31.24,155.6739,17.5851,-8.4348,03/10/2024,October,2024,,,,,
13950,1025,Ali,South,Checking,Fee,SAR,6643.23,5.62,72.17,1793.6721,1.5174,19.4859,03/04/2024,April,2024,,,,,
13951,1070,Fatima,West,Checking,Deposit,USD,2415,81.12,24.44,2415,81.12,24.44,30/04/2023,April,2023,,,,,
13952,1029,Ahmed,East,Savings,Deposit,USD,1199.08,93.54,139.93,1199.08,93.54,139.93,01/08/2023,August,2023,,,,,
13953,1006,Sara,South,Savings,Withdrawal,USD,4100.86,50.88,52.64,4100.86,50.88,52.64,02/07/2023,July,2023,,,,,
13954,1066,Sara,West,Credit,Fee,SAR,4664.84,72.75,-35.55,1259.5068,19.6425,-9.5985,07/10/2024,October,2024,,,,,
13955,1064,Fatima,West,Credit,Withdrawal,USD,1713.14,15.01,77.21,1713.14,15.01,77.21,05/12/2023,December,2023,,,,,
13956,1035,Ali,South,Checking,Transfer,USD,424.94,50.88,105.87,424.94,50.88,105.87,22/04/2024,April,2024,,,,,
13957,1024,Lina,South,Credit,Deposit,USD,4146.42,56.53,-17.9,4146.42,56.53,-17.9,08/05/2024,May,2024,,,,,
13958,1036,Lina,East,Savings,Interest,USD,7597.67,7.69,39.81,7597.67,7.69,39.81,19/08/2023,August,2023,,,,,
13959,1000,Ahmed,North,Credit,Deposit,SAR,8743.26,10.63,98.64,2360.6802,2.8701,26.6328,30/12/2023,December,2023,,,,,
13960,1014,Sara,North,Savings,Fee,USD,984.51,50.88,-45.9,984.51,50.88,-45.9,21/03/2024,March,2024,,,,,
13961,1036,Ahmed,North,Credit,Withdrawal,USD,5251.51,70.27,-44.21,5251.51,70.27,-44.21,28/04/2024,April,2024,,,,,
13962,1012,Sara,North,Investment,Deposit,SAR,2641.4,27.51,51.33,713.178,7.4277,13.8591,03/09/2023,September,2023,,,,,
13963,1007,Ali,North,Savings,Interest,USD,3752.59,32.74,95.03,3752.59,32.74,95.03,13/08/2023,August,2023,,,,,
13964,1004,Huda,East,Investment,Interest,SAR,4957.285,38.44,119.17,1338.46695,10.3788,32.1759,06/06/2023,June,2023,,,,,
13965,1059,Sara,West,Savings,Withdrawal,SAR,3527.23,7.51,29.92,952.3521,2.0277,8.0784,22/09/2024,September,2024,,,,,
13966,1072,Huda,East,Credit,Withdrawal,SAR,3659.81,73.92,27.96,988.1487,19.9584,7.5492,28/08/2024,August,2024,,,,,
13967,1000,Sara,East,Investment,Deposit,USD,2101.86,17.68,60.47,2101.86,17.68,60.47,31/12/2023,December,2023,,,,,
13968,1035,Lina,East,Credit,Fee,SAR,9600.58,80.51,51.33,2592.1566,21.7377,13.8591,05/07/2023,July,2023,,,,,
13969,1034,Zain,West,Savings,Transfer,SAR,4570.31,84.59,78.2,1233.9837,22.8393,21.114,09/05/2024,May,2024,,,,,
13970,1065,Ali,East,Investment,Interest,SAR,5708.22,63.84,15.46,1541.2194,17.2368,4.1742,04/07/2023,July,2023,,,,,
13971,1062,Fatima,East,Checking,Withdrawal,USD,4537.15,76.99,19.31,4537.15,76.99,19.31,22/01/2024,January,2024,,,,,
13972,1022,Huda,West,Credit,Transfer,SAR,2536.66,17.18,102.6,684.8982,4.6386,27.702,07/10/2023,October,2023,,,,,
13973,1008,Fatima,East,Savings,Transfer,SAR,8106.02,57.59,56.93,2188.6254,15.5493,15.3711,26/04/2024,April,2024,,,,,
13974,1033,Ali,North,Investment,Transfer,SAR,294.43,67.68,-30.4,79.4961,18.2736,-8.208,22/09/2023,September,2023,,,,,
13975,1045,Omar,South,Credit,Fee,USD,6905.53,66.16,-19.4,6905.53,66.16,-19.4,31/10/2024,October,2024,,,,,
13976,1077,Fatima,East,Investment,Withdrawal,SAR,5946.79,11.73,120.24,1605.6333,3.1671,32.4648,18/12/2023,December,2023,,,,,
13977,1003,Ali,South,Credit,Interest,SAR,4957.285,34.44,149.76,1338.46695,9.2988,40.4352,11/08/2024,August,2024,,,,,
13978,1029,Lina,East,Credit,Withdrawal,USD,1667.39,32.5,17.14,1667.39,32.5,17.14,23/03/2023,March,2023,,,,,
13979,1094,Fatima,East,Credit,Deposit,USD,6595.66,57.25,27.34,6595.66,57.25,27.34,30/06/2023,June,2023,,,,,
13980,1074,Huda,North,Investment,Interest,USD,3128.27,76.52,-19.1,3128.27,76.52,-19.1,08/12/2023,December,2023,,,,,
13981,1098,Zain,West,saving,Withdrawal,SAR,2664.72,57.06,-2.86,719.4744,15.4062,-0.7722,15/07/2023,July,2023,,,,,
13982,1071,Fatima,South,Credit,Interest,usd,600.97,75.48,34.93,600.97,75.48,34.93,01/03/2023,March,2023,,,,,
13983,1002,Huda,West,Checking,Deposit,SAR,7667.17,9.9,6.88,2070.1359,2.673,1.8576,31/05/2023,May,2023,,,,,
13984,1013,Sara,North,Checking,Interest,SAR,8827.89,87.81,90.28,2383.5303,23.7087,24.3756,02/03/2023,March,2023,,,,,
